X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
149.189305,-35.307339,2519,PETROL STATION,,CALTEX CANBERRA AIRPORT PIALLIGO,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,10 TYSON DRIVE,MAJURA,2609,ACT,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
149.15370731,-35.325101654,2520,PETROL STATION,,FYSHWICK,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,DALBY STREET,FYSHWICK,2609,ACT,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
149.134182,-35.3200229999999,2521,PETROL STATION,,COLES EXPRESS MANUKA,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,11 FRANKLIN STREET,GRIFFITH,2603,ACT,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
147.319759,-42.8911459999999,2522,PETROL STATION,,CALTEX SOUTH HOBART,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,272 MACQUARIE STREET,SOUTH HOBART,7004,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,272 MACQUARIE STREET,GATAS702281583,1,SOUTH HOBART,7004,7.19999981
147.188988,-42.5133729999999,2523,PETROL STATION,,CALTEX KEMPTON,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3001 MIDLAND HIGHWAY,KEMPTON,7030,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,3001 MIDLAND HIGHWAY,GATAS702299502,2,KEMPTON,7030,149.80000305
146.818803,-41.148502,2524,PETROL STATION,,BEAUTY POINT ,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,227 FLINDERS STREET,BEAUTY POINT,7270,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,227 FLINDERS STREET,GATAS702247998,2,BEAUTY POINT,7270,2.0999999
147.87647,-42.5528449999999,2525,PETROL STATION,,AMPOL ORFORD,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,44 TASMAN HIGHWAY,ORFORD,7190,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,44 TASMAN HIGHWAY,GATAS702535132,2,ORFORD,7190,0.89999998
146.82484625,-42.5629647119999,2526,PETROL STATION,,HAMILTON,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5541 LYELL HIGHWAY,HAMILTON,7140,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,5541 LYELL HIGHWAY,GATAS702293226,2,HAMILTON,7140,39.90000153
147.607463,-42.829035,2527,PETROL STATION,,CALTEX LEWISHAM,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,96 LEWISHAM SCENIC DRIVE,LEWISHAM,7173,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,96 LEWISHAM SCENIC DRIVE,GATAS702285862,2,LEWISHAM,7173,3.0999999
145.32802,-42.150072,2528,PETROL STATION,7061,BP STRAHAN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,7 REID STREET,STRAHAN,7468,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,7 REID STREET,GATAS702330527,2,STRAHAN,7468,0.60000002
146.81173,-41.195751,2529,PETROL STATION,,SEEN BROS FUEL PTY LTD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,189 WELD STREET,BEACONSFIELD,7270,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,189 WELD STREET,GATAS702387756,2,BEACONSFIELD,7270,17.29999924
146.566093,-41.45255,2530,PETROL STATION,,CALTEX ELIZABETH TOWN,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5918 BASS HIGHWAY,ELIZABETH TOWN,7304,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,5918 BASS HIGHWAY,GATAS702194847,2,ELIZABETH TOWN,7304,15.39999962
147.491809,-42.030404,2531,PETROL STATION,7153,ROSS NEWSAGENCY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,38 CHURCH STREET,ROSS,7209,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,38 CHURCH STREET,GATAS702212964,2,ROSS,7209,11.30000019
145.526694,-41.4425859999999,2532,PETROL STATION,7057,WARATAH ROADHOUSE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,22 MAIN STREET,WARATAH,7321,TAS,OPERATIONAL,1,GNAF ADDRESS MATCH,25/07/2011,22 MAIN STREET,GATAS716621241,2,WARATAH,7321,6.4000001
147.561917,-42.786215,2533,PETROL STATION,650,BP SORELL,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,38 GORDON STREET,SORELL,7172,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,38 GORDON STREET,GATAS702262518,2,SORELL,7172,0.5
145.896391,-41.0624829999999,2534,PETROL STATION,,CALTEX TERRYLANDS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,24 JOYCE STREET,MONTELLO,7320,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,24 JOYCE STREET,GATAS702839038,1,MONTELLO,7320,4.0999999
147.36017,-42.8517399999999,2535,PETROL STATION,,CALTEX LINDISFARNE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,109 EAST DERWENT HIGHWAY,LINDISFARNE,7015,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,109 EAST DERWENT HIGHWAY,GATAS702222733,2,LINDISFARNE,7015,0.40000001
145.905881,-41.050086,2536,PETROL STATION,,CALTEX BURNIE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 MOUNT STREET,BURNIE,7320,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 MOUNT STREET,GATAS702300997,0,BURNIE,7320,2.9000001
147.562683105,-42.782897949,2537,PETROL STATION,,SORELL,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,14 GORDON STREET,SORELL,7172,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,14 GORDON STREET,GATAS702256212,2,SORELL,7172,9.19999981
147.238501,-43.156213,2538,PETROL STATION,,INDEPENDENT WOODBRIDGE,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3399 CHANNEL HIGHWAY,WOODBRIDGE,7162,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,3399 CHANNEL HIGHWAY,GATAS702212194,2,WOODBRIDGE,7162,2.9000001
147.355038,-42.913372,2539,PETROL STATION,7056,BP SANDY BAY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,615 SANDY BAY ROAD,SANDY BAY,7005,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,615 SANDY BAY ROAD,GATAS702328953,1,SANDY BAY,7005,1.60000002
146.929216,-43.1635219999999,2540,PETROL STATION,,J & S HYDRAULICS AND PETROLEUM,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 ARVE ROAD,GEEVESTON,7116,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2 ARVE ROAD,GATAS702712039,1,GEEVESTON,7116,28.10000038
146.351318359,-41.177429199,2541,PETROL STATION,,DEVONPORT,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,89 BEST STREET,DEVONPORT,7310,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,89 BEST STREET,GATAS702201222,1,DEVONPORT,7310,5.69999981
147.310682,-42.85193,2542,PETROL STATION,,CALTEX NEW TOWN,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,71 RISDON ROAD,NEW TOWN,7008,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,71 RISDON ROAD,GATAS702324459,1,NEW TOWN,7008,0.89999998
148.290544,-42.126312,2543,PETROL STATION,,AMPOL COLES BAY,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 GARNET AVENUE,COLES BAY,7215,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 GARNET AVENUE,GATAS702248923,2,COLES BAY,7215,2.0999999
145.338274,-41.8863239999999,2544,PETROL STATION,,UNITED ZEEHAN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,80 MAIN STREET,ZEEHAN,7469,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,80 MAIN STREET,GATAS702293323,2,ZEEHAN,7469,2.5
147.351571,-42.813365,2545,PETROL STATION,,SHELL RISDON VALE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,42 SUGARLOAF ROAD,RISDON VALE,7016,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,42 SUGARLOAF ROAD,GATAS702336202,2,RISDON VALE,7016,1.5
147.396298,-42.877517,2546,PETROL STATION,627,BP HOWRAH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,242 CLARENCE STREET,HOWRAH,7018,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,242 CLARENCE STREET,GATAS702211226,1,HOWRAH,7018,1.70000005
146.661724,-41.5246999999999,2547,PETROL STATION,,AMPOL DELORAINE,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,13 MEANDER VALLEY ROAD,DELORAINE,7304,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,13 MEANDER VALLEY ROAD,GATAS716461074,2,DELORAINE,7304,1.5
146.16192627,-41.164489746,2548,PETROL STATION,,ULVERSTONE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,22-24 TREVOR STREET,ULVERSTONE,7315,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,22-24 TREVOR STREET,GATAS702361396,1,ULVERSTONE,7315,6.30000019
146.361891,-41.1874819999999,2549,PETROL STATION,,COLES EXPRESS DEVONPORT,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,22 FORMBY ROAD,DEVONPORT,7310,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,22 FORMBY ROAD,GATAS702236285,1,DEVONPORT,7310,3.0999999
148.074109,-42.123274,2550,PETROL STATION,720,EAST COAST GARAGE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,36 FRANKLIN STREET,SWANSEA,7190,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,36 FRANKLIN STREET,GATAS702239177,2,SWANSEA,7190,0.5
145.133799,-40.855894,2551,PETROL STATION,,SHELL SMITHTON,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6-8 BRITTONS ROAD,SMITHTON,7330,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,6-8 BRITTONS ROAD,GATAS718182018,0,SMITHTON,7330,18.5
147.372974,-42.866117,2552,PETROL STATION,,CALTEX BELLERIVE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 GORDONS HILL ROAD,BELLERIVE,7018,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 GORDONS HILL ROAD,GATAS702389347,2,BELLERIVE,7018,4.80000019
147.246572,-42.7896949999999,2553,PETROL STATION,710,BP WYNDHAM ROAD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,34 WYNDHAM ROAD,CLAREMONT,7011,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,34 WYNDHAM ROAD,GATAS702366427,1,CLAREMONT,7011,3
147.486211,-42.9157089999999,2554,PETROL STATION,7051,BP LAUDERDALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,538 SOUTH ARM ROAD,LAUDERDALE,7021,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,538 SOUTH ARM ROAD,GATAS702337757,1,LAUDERDALE,7021,14.39999962
146.361572,-41.1856749999999,2555,PETROL STATION,,CALTEX WOOLWORTHS DEVONPORT,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,32 FORMBY ROAD,DEVONPORT,7310,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,32 FORMBY ROAD,GATAS702236294,1,DEVONPORT,7310,1.60000002
147.437097,-42.735677,2556,PETROL STATION,,CALTEX RICHMOND,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,29 BRIDGE STREET,RICHMOND,7025,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,29 BRIDGE STREET,GATAS702536651,0,RICHMOND,7025,24
147.061398,-42.7792279999999,2557,PETROL STATION,,CALTEX NEW NORFOLK,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,4 BURNETT STREET,NEW NORFOLK,7140,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,4 BURNETT STREET,GATAS702201958,2,NEW NORFOLK,7140,0.40000001
146.373695,-41.1759309999999,2558,PETROL STATION,,SHELL STARLITE ,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,54 TARLETON STREET,EAST DEVONPORT,7310,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,54 TARLETON STREET,GATAS702338015,2,EAST DEVONPORT,7310,9.80000019
147.405871,-42.8806309999999,2559,PETROL STATION,,COLES EXPRESS HOWRAH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 HOWRAH ROAD,HOWRAH,7018,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2 HOWRAH ROAD,GATAS702269793,1,HOWRAH,7018,2.4000001
147.140536,-41.4414879999999,2560,PETROL STATION,,CALTEX LAUNCESTON,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,207-215 CHARLES STREET,LAUNCESTON,7250,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,207-215 CHARLES STREET,GATAS702214776,1,LAUNCESTON,7250,7.5999999
147.136607,-41.425398,2561,PETROL STATION,,COLES EXPRESS INVERMAY,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,103 INVERMAY ROAD,INVERMAY,7248,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,103 INVERMAY ROAD,GATAS702272768,2,INVERMAY,7248,1.29999995
147.505295,-42.861368,2562,PETROL STATION,,INDEPENDENT SEVEN MILE BEACH,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 LEWIS AVENUE,SEVEN MILE BEACH,7170,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 LEWIS AVENUE,GATAS702577827,0,SEVEN MILE BEACH,7170,8.80000019
147.351739,-41.7596359999999,2563,PETROL STATION,,CALTEX EPPING FOREST,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,13490 MIDLAND HIGHWAY,EPPING FOREST,7211,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,13490 MIDLAND HIGHWAY,GATAS702295024,2,EPPING FOREST,7211,8.80000019
147.254367,-42.801893,2564,PETROL STATION,,CALTEX CLAREMONT,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,708 MAIN ROAD,BERRIEDALE,7011,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,708 MAIN ROAD,GATAS702290526,1,BERRIEDALE,7011,3.0999999
147.269714355,-42.8308105469999,2565,PETROL STATION,,GLENORCHY,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,436 MAIN ROAD,GLENORCHY,7010,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,436 MAIN ROAD,GATAS702289769,1,GLENORCHY,7010,9.39999962
146.160167,-41.183212,2566,PETROL STATION,,GAWLER GENERAL STORE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,172 GAWLER ROAD,GAWLER,7315,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,172 GAWLER ROAD,GATAS717990250,0,GAWLER,7315,1.79999995
147.109256,-41.4200989999999,2567,PETROL STATION,608,BP RIVERSIDE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,214-216 WEST TAMAR ROAD,RIVERSIDE,7250,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,214-216 WEST TAMAR ROAD,GATAS702364372,1,RIVERSIDE,7250,13.19999981
147.363573,-42.5342929999999,2568,PETROL STATION,,CALTEX COLEBROOK,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,33 RICHMOND STREET,COLEBROOK,7027,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,33 RICHMOND STREET,GATAS717991093,0,COLEBROOK,7027,11.89999962
147.772577,-43.0548449999999,2569,PETROL STATION,,INDEPENDENT PREMAYDENA,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 SALTWATER RIVER ROAD,PREMAYDENA,7185,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 SALTWATER RIVER ROAD,GATAS702346575,2,PREMAYDENA,7185,4.69999981
147.38848877,-42.8759765629999,2570,PETROL STATION,,HOWRAH,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,174 CLARENCE STREET,HOWRAH,7018,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,174 CLARENCE STREET,GATAS702216562,1,HOWRAH,7018,8
146.83338,-41.5264349999999,2571,PETROL STATION,,CALTEX WESTBURY,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,92 MEANDER VALLEY ROAD,WESTBURY,7303,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,92 MEANDER VALLEY ROAD,GATAS702612991,2,WESTBURY,7303,2.29999995
145.723327637,-40.989929199,2572,PETROL STATION,,WYNYARD,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,10 INGLIS STREET,WYNYARD,7325,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,10 INGLIS STREET,GATAS702265322,2,WYNYARD,7325,11.10000038
145.825291,-41.036017,2573,PETROL STATION,617,BP SOMERSET,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,93 BASS HIGHWAY,SOMERSET,7322,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,93 BASS HIGHWAY,GATAS702191045,1,SOMERSET,7322,12.10000038
146.71046,-42.484528,2574,PETROL STATION,,INDEPENDENT OUSE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6954 LYELL HIGHWAY,OUSE,7140,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,6954 LYELL HIGHWAY,GATAS716846291,2,OUSE,7140,14.5
147.802004,-42.8198619999999,2575,PETROL STATION,,CALTEX COPPING,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2233 ARTHUR HIGHWAY,COPPING,7174,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2233 ARTHUR HIGHWAY,GATAS702190671,2,COPPING,7174,60.5
147.288457,-42.841444,2576,PETROL STATION,,COLES EXPRESS MOONAH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,112 CHARLES STREET,MOONAH,7009,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,112 CHARLES STREET,GATAS702207760,1,MOONAH,7009,5.5
146.372116,-41.185148,2577,PETROL STATION,612,BP EAST,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,161 TARLETON STREET,EAST DEVONPORT,7310,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,161 TARLETON STREET,GATAS702338001,1,EAST DEVONPORT,7310,6.5999999
148.29510498,-41.871704102,2578,PETROL STATION,,BICHENO,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,28 TASMAN HIGHWAY,BICHENO,7215,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,28 TASMAN HIGHWAY,GATAS702358256,2,BICHENO,7215,9.89999962
147.048563,-43.029986,2579,PETROL STATION,,WOOLWORTHS CALTEX HUONVILLE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,43-45 MAIN STREET,HUONVILLE,7109,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,43-45 MAIN STREET,GATAS716712327,1,HUONVILLE,7109,6.4000001
147.195678711,-41.536987305,2580,PETROL STATION,,BREADALBANE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 TRANSLINK AVENUE,WESTERN JUNCTION,7212,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 TRANSLINK AVENUE,GATAS717413671,1,WESTERN JUNCTION,7212,2.9000001
147.076099,-43.159868,2581,PETROL STATION,703,DOYLES BP CYGNET,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,42 MARY STREET,CYGNET,7112,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,42 MARY STREET,GATAS702288953,2,CYGNET,7112,0.60000002
145.925378,-41.07023,2582,PETROL STATION,66708,CALTAS PTY LTD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,21 RIVER ROAD,WIVENHOE,7320,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,21 RIVER ROAD,GATAS702328295,1,WIVENHOE,7320,60.20000076
147.053584,-42.7773339999999,2583,PETROL STATION,,COLES EXPRESS NEW NORFOLK,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,27 HAMILTON ROAD,NEW NORFOLK,7140,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,27 HAMILTON ROAD,GATAS702253865,2,NEW NORFOLK,7140,0.30000001
145.93428,-41.0680639999999,2584,PETROL STATION,,CALTEX WIVENHOE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,33 MAIN ROAD,WIVENHOE,7320,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,33 MAIN ROAD,GATAS702288379,1,WIVENHOE,7320,3.29999995
147.12646,-41.481868,2585,PETROL STATION,,UNITED PROSPECT VALE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,345 WESTBURY ROAD,PROSPECT VALE,7250,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,345 WESTBURY ROAD,GATAS702525567,0,PROSPECT VALE,7250,20
146.926351,-43.1648269999999,2586,PETROL STATION,7025,GEEVESTONE ,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,4840 HUON HIGHWAY,GEEVESTON,7116,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,4840 HUON HIGHWAY,GATAS716620636,2,GEEVESTON,7116,20.39999962
147.219726562,-42.603088379,2587,PETROL STATION,,LIBERTY-BAGDAD,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1853 MIDLAND HIGHWAY,BAGDAD,7030,TAS,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1853 MIDLAND HIGHWAY,GATAS702305037,2,BAGDAD,7030,7.80000019
